time_utc,2m_temperature,2m_dewpoint_temperature,maximum_2m_temperature_since_previous_post_processing,minimum_2m_temperature_since_previous_post_processing,surface_pressure,mean_sea_level_pressure,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_gust_since_previous_post_processing,total_precipitation,convective_precipitation,large_scale_precipitation,mean_total_precipitation_rate,total_column_water_vapour,total_cloud_cover,geopotential,convective_available_potential_energy,precip_rate_mm_per_hr,precip_1h,precip_3h,precip_6h,wind_speed_10m,wind_dir_10m_deg,wind_gust_10m,wind_gust_dir_deg,morning_temp,afternoon_temp,daily_min_temp,daily_max_temp,morning_rh,afternoon_rh,daily_rh_min,daily_rh_max,dewpoint_depression_c,station_lat,station_lon,time_local,label
2025-09-14 13:00:00,303.57764,299.0974,301.19897,300.1277,93510.44,100501.81,0.5508731,0.105033636,3.7351856,0.111274555,6.3151674e-05,4.8275237e-05,3.094664e-05,49.404358,0.6732072,6122.574,2546.9214,3.094664e-05,0.1112745553255081,0.3230961561203003,0.4288679007440805,0.5607969666904751,259.2051211095531,3.7351856,,301.1044921875,304.8778381347656,298.86768,305.80884,80.36801020304362,68.75306701660156,61.78326034545898,90.4319076538086,4.4802246,32.99,74.64,2025-09-14 18:30:00+05:30,1
2025-09-14 14:00:00,302.7417,298.29102,300.3772,299.86157,93533.875,100530.5,-0.4039865,0.6992333,1.9487104,0.010716011,1.04679975e-05,2.6705908e-07,2.9078255e-06,49.03389,0.5564632,6122.574,2197.0366,2.9078255e-06,0.0107160108163952,0.2590928422287106,0.3966889111325145,0.8075470896288245,149.98255068758834,1.9487104,,301.1044921875,304.8778381347656,298.86768,305.80884,80.36801020304362,68.75306701660156,61.78326034545898,90.4319076538086,4.4506836,32.99,74.64,2025-09-14 19:30:00+05:30,1
2025-09-14 15:00:00,302.156,298.79492,300.10278,299.32715,93583.44,100585.94,-1.1875505,0.45390463,1.5119534,0.0013352956,1.3352956e-06,0.0,4.0058865e-07,48.626617,0.46017736,6122.574,1860.6365,4.0058865e-07,0.0013352956157177,0.1233258617576211,0.3703480211552232,1.2713401229857209,110.91781641425996,1.5119534,,301.1044921875,304.8778381347656,298.86768,305.80884,80.36801020304362,68.75306701660156,61.78326034545898,90.4319076538086,3.361084,32.99,74.64,2025-09-14 20:30:00+05:30,1
2025-09-14 16:00:00,301.64258,298.5703,299.09277,298.59937,93565.125,100569.94,-1.4395018,0.05474323,1.7457981,0.0,0.0,0.0,0.0,47.95758,0.33627778,6122.574,1627.3003,0.0,0.0,0.012051306432113,0.3351474625524133,1.440542309407357,92.17786833675092,1.7457981,,301.1044921875,304.8778381347656,298.86768,305.80884,80.36801020304362,68.75306701660156,61.78326034545898,90.4319076538086,3.0722656,32.99,74.64,2025-09-14 21:30:00+05:30,1
2025-09-14 17:00:00,300.28516,298.44043,298.53296,297.90576,93577.56,100586.25,-0.9149227,-0.42056757,1.68892,0.0040058866,4.0058867e-06,0.0,1.1350012e-06,48.172226,0.27578223,6122.574,1588.4785,1.1350012e-06,0.0040058866143226,0.0053411822300404,0.2644340244587511,1.0069561339683433,65.31291623086355,1.68892,,301.1044921875,304.8778381347656,298.86768,305.80884,80.36801020304362,68.75306701660156,61.78326034545898,90.4319076538086,1.8447266,32.99,74.64,2025-09-14 22:30:00+05:30,1
2025-09-14 18:00:00,300.06226,298.36377,297.81006,297.312,93587.125,100602.31,-0.70265985,-0.70256335,1.8903093,0.086426295,7.2006296e-05,1.44200085e-05,2.4071953e-05,49.016983,0.54191554,6122.574,1598.1934,2.4071953e-05,0.0864262953400611,0.0904321819543838,0.213758043712005,0.9936428496272384,45.00393463341675,1.8903093,,301.1044921875,304.8778381347656,298.86768,305.80884,80.36801020304362,68.75306701660156,61.78326034545898,90.4319076538086,1.6984863,32.99,74.64,2025-09-14 23:30:00+05:30,1
2025-09-14 19:00:00,299.8374,298.0686,297.87866,297.04053,93615.94,100639.81,-0.6317122,-0.70500356,3.7722435,0.5510519,0.00047029112,8.102774e-05,0.00015307311,49.7063,0.9363317,6122.574,1388.0774,0.00015307311,0.551051914691925,0.6414840966463089,0.653535403078422,0.946620473294847,41.86164753307765,3.7722435,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,1.7687988,32.99,74.64,2025-09-15 00:30:00+05:30,1
2025-09-14 20:00:00,298.82495,297.3457,297.23096,297.00488,93597.75,100620.44,-0.54682654,-0.8820781,4.092847,0.59274167,0.00031402428,0.00027871737,0.00016472468,50.17993,0.95879805,6122.574,1394.904,0.00016472468,0.5927416682243347,1.230219878256321,1.2355610604863614,1.0378251589809266,31.79600899821935,4.092847,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,1.479248,32.99,74.64,2025-09-15 01:30:00+05:30,1
2025-09-14 21:00:00,298.45947,297.0393,297.24048,297.09644,93588.5,100614.94,-0.4249525,-1.240798,4.074895,0.42570475,6.378384e-05,0.0003617208,0.000118251366,50.643692,0.97744477,6122.574,1267.9792,0.000118251366,0.4257047474384308,1.5694983303546906,1.6599305123090744,1.31155034268315,18.90547211790897,4.074895,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,1.420166,32.99,74.64,2025-09-15 02:30:00+05:30,1
2025-09-14 22:00:00,298.4917,297.34155,297.17798,296.9287,93539.125,100555.875,-0.23880672,-0.93899643,3.6705704,0.75675243,0.00026290468,0.00049372367,0.00021027472,46.0925,0.91469866,6122.574,909.82153,0.00021027472,0.7567524313926697,1.7751988470554352,2.416682943701744,0.9688874832259172,14.269029520728395,3.6705704,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,1.1501465,32.99,74.64,2025-09-15 03:30:00+05:30,1
2025-09-14 23:00:00,298.61572,297.30444,297.01416,296.8894,93544.875,100560.25,-0.5092397,-0.8860191,3.572793,0.6005527,0.00021962434,0.00038104272,0.00016681862,45.773117,0.67771786,6122.574,880.5945,0.00016681862,0.6005526781082153,1.7830098569393158,3.0132297351956367,1.021936842310972,29.88814507460745,3.572793,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,1.3112793,32.99,74.64,2025-09-15 04:30:00+05:30,1
2025-09-15 00:00:00,298.89893,296.42725,297.32153,296.97363,93547.94,100563.375,-0.59550065,-1.0577517,2.390995,0.21894126,3.9402963e-05,0.00017962398,6.0743914e-05,45.256485,0.46735013,6122.574,746.87915,6.0743914e-05,0.218941256403923,1.576246365904808,3.1457446962594986,1.2138614363565388,29.37895442316045,2.390995,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,2.4716797,32.99,74.64,2025-09-15 05:30:00+05:30,1
2025-09-15 01:00:00,298.31128,296.58618,297.28613,296.47974,93534.625,100546.69,-0.75094044,-1.0497551,2.233652,0.00856448,5.4260654e-06,3.1288191e-06,2.3318917e-06,44.402405,0.4083622,6122.574,505.44458,2.3318917e-06,0.0085644796490669,0.8280584141612053,2.6032572612166405,1.2906964438052888,35.57796813278793,2.233652,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,1.7250977,32.99,74.64,2025-09-15 06:30:00+05:30,1
2025-09-15 02:00:00,299.99878,296.84717,297.64453,296.60474,93559.0,100569.375,-0.5129771,-0.6900018,2.5410995,0.0,0.0,0.0,0.0,43.34958,0.31005102,6122.574,307.4956,0.0,0.0,0.2275057360529899,2.0105155929923058,0.8597953206048068,36.628706055257965,2.5410995,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,3.1516113,32.99,74.64,2025-09-15 07:30:00+05:30,1
2025-09-15 03:00:00,300.68628,297.36108,299.06738,297.8943,93582.31,100592.25,-0.06293088,0.0076309703,2.8826218,0.0,0.0,0.0,0.0,43.00116,0.25847447,6122.574,306.12744,0.0,0.0,0.0085644796490669,1.584810845553875,0.0633918576362621,96.91390513498686,2.8826218,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,3.3251953,32.99,74.64,2025-09-15 08:30:00+05:30,1
2025-09-15 04:00:00,301.31348,297.56494,300.39673,299.35254,93578.375,100580.94,0.52278715,0.8114013,3.7117624,0.0,0.0,0.0,0.0,42.677063,0.17500436,6122.574,635.26514,0.0,0.0,0.0,0.8280584141612053,0.9652349403345908,212.79374779188024,3.7117624,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,3.7485352,32.99,74.64,2025-09-15 09:30:00+05:30,1
2025-09-15 05:00:00,303.2788,297.76953,301.21216,300.5503,93583.81,100579.5,1.2916355,1.1145773,5.175668,0.021563407,1.5614816e-05,6.2344707e-06,5.910354e-06,42.889847,0.25774986,6122.574,892.03076,5.910354e-06,0.0215634070336818,0.0215634070336818,0.2490691430866718,1.7060494840966165,229.2084549795095,5.175668,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,5.5092773,32.99,74.64,2025-09-15 10:30:00+05:30,1
2025-09-15 06:00:00,304.489,298.01196,301.93384,301.38574,93551.56,100538.75,1.6004572,1.237915,6.0820847,0.17124623,0.00012745039,4.374799e-05,4.7651003e-05,43.35933,0.43582082,6122.574,1165.8037,4.7651003e-05,0.1712462306022644,0.1928096376359462,0.2013741172850132,2.0233380502665543,232.27891308333685,6.0820847,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,6.477051,32.99,74.64,2025-09-15 11:30:00+05:30,1
2025-09-15 07:00:00,304.4077,297.8833,302.20776,301.68457,93526.0,100510.94,1.7349253,1.0048532,6.4622116,0.06453534,5.4878343e-05,9.475641e-06,1.7907427e-05,44.262985,0.4091372,6122.574,1748.8083,1.7907427e-05,0.064535342156887,0.2573449797928333,0.2573449797928333,2.0049178895851187,239.9209598443714,6.4622116,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,6.524414,32.99,74.64,2025-09-15 12:30:00+05:30,1
2025-09-15 08:00:00,305.67603,299.0381,302.35645,302.1753,93484.375,100462.5,1.5768957,0.924279,6.307621,0.035054136,3.3289994e-05,2.0598454e-06,9.783864e-06,45.02112,0.5793712,6122.574,2120.707,9.783864e-06,0.0350541360676288,0.2708357088267803,0.2923991158604622,1.827810634333912,239.6237991456353,6.307621,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,6.6379395,32.99,74.64,2025-09-15 13:30:00+05:30,1
2025-09-15 09:00:00,305.6565,299.32642,302.7539,302.3335,93425.31,100395.31,1.6210384,0.91829836,6.4152174,0.07648603,4.538792e-05,3.107905e-05,2.120054e-05,45.302917,0.44807583,6122.574,1991.6333,2.120054e-05,0.0764860287308693,0.1760755069553852,0.3688851445913315,1.8630720594280028,240.4689792627817,6.4152174,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,6.330078,32.99,74.64,2025-09-15 14:30:00+05:30,1
2025-09-15 10:00:00,304.70996,299.04907,302.7849,301.88843,93326.69,100288.31,1.6590519,0.4648683,6.528447,0.32798108,0.0002752263,5.263067e-05,9.1103764e-05,44.07251,0.42301613,6122.574,2091.835,9.1103764e-05,0.3279810845851898,0.439521249383688,0.6968662291765213,1.722949718863452,254.3470650661056,6.528447,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,5.6608887,32.99,74.64,2025-09-15 15:30:00+05:30,1
2025-09-15 11:00:00,305.12134,299.12915,302.17847,301.96387,93299.69,100260.94,1.4189568,0.44604117,5.1377163,0.118252166,6.0241873e-05,5.8363046e-05,3.2833996e-05,45.01883,0.39626557,6122.574,2310.9587,3.2833996e-05,0.1182521656155586,0.5227192789316177,0.7935549877583981,1.487410837509966,252.5497493780957,5.1377163,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,5.9921875,32.99,74.64,2025-09-15 16:30:00+05:30,1
2025-09-15 12:00:00,305.06104,298.77344,302.1543,301.85107,93335.69,100303.94,1.0614014,-0.21148616,4.551285,0.056900475,5.4011776e-05,2.9935918e-06,1.5765458e-05,44.917404,0.5082301,6122.574,2183.8413,1.5765458e-05,0.0569004751741886,0.5031337253749371,0.6792092323303223,1.0822657984332915,281.2687080878228,4.551285,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,6.2875977,32.99,74.64,2025-09-15 17:30:00+05:30,1
2025-09-15 13:00:00,304.4431,299.32666,301.73608,300.90552,93271.125,100237.69,-0.110669434,0.40616715,2.9843206,0.10326602,9.141468e-05,1.1536826e-05,2.8643655e-05,43.962204,0.27860802,6122.574,1973.9666,2.8643655e-05,0.1032660230994224,0.2784186638891697,0.7179399132728577,0.4209744374733565,164.75846171103467,2.9843206,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,5.116455,32.99,74.64,2025-09-15 18:30:00+05:30,1
2025-09-15 14:00:00,303.06787,298.4375,300.86963,300.2129,93306.25,100277.125,-0.84831613,0.23382819,2.0588903,0.06540047,3.2348282e-05,3.2680226e-05,1.8175793e-05,42.644257,0.22133112,6122.574,1805.5518,1.8175793e-05,0.0654004663228988,0.2255669645965099,0.7482862435281277,0.8799522047113731,105.41023187415988,2.0588903,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,4.630371,32.99,74.64,2025-09-15 19:30:00+05:30,1
2025-09-15 15:00:00,302.67676,298.8723,300.50977,300.23535,93352.94,100327.5,-1.1436329,0.11037618,1.6937256,0.0050341114,1.2017654e-06,3.9658753e-06,1.4253837e-06,41.630585,0.13259095,6122.574,1698.5974,1.4253837e-06,0.0050341114401817,0.173700600862503,0.6768343262374401,1.1489469462381685,95.51274998937264,1.6937256,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,3.8044434,32.99,74.64,2025-09-15 20:30:00+05:30,1
2025-09-15 16:00:00,302.4563,298.77026,300.01196,299.47144,93400.625,100380.06,-1.0982552,-0.22346908,1.7573013,0.0013352956,1.2017654e-06,0.0,3.338239e-07,41.5688,0.14075786,6122.574,1670.1055,3.338239e-07,0.0013352956157177,0.0717698733787983,0.350188537267968,1.1207599296793556,78.49867038299135,1.7573013,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,3.6860352,32.99,74.64,2025-09-15 21:30:00+05:30,1
2025-09-15 17:00:00,301.13745,298.3401,299.4685,299.19702,93435.06,100420.0,-0.8950322,-0.43044585,2.5354156,0.053900745,5.3900745e-05,0.0,1.4981952e-05,42.743378,0.2767654,6122.574,1822.5427,1.4981952e-05,0.0539007447659969,0.0602701518218964,0.2858371164184063,0.9931597641523924,64.31580670644416,2.5354156,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,2.7973633,32.99,74.64,2025-09-15 22:30:00+05:30,1
2025-09-15 18:00:00,299.92432,298.19238,299.0349,297.63892,93479.875,100476.125,-0.6997753,-0.7146907,2.879549,0.42184418,0.0003334973,8.835642e-05,0.00011712019,44.339813,0.7186574,6122.574,1923.6392,0.00011712019,0.4218441843986511,0.4770802247803658,0.6507808256428689,1.0002340806582066,44.395843942202816,2.879549,,301.3462829589844,305.1054382324219,298.31128,305.67603,79.36733500162761,69.64193979899089,68.10657501220703,93.3547592163086,1.7319336,32.99,74.64,2025-09-15 23:30:00+05:30,1
2025-09-15 19:00:00,299.86108,297.9453,297.94385,297.3584,93515.125,100522.31,-0.79338443,-0.87498397,3.7651243,0.5522545,0.00040565385,0.00014603807,0.00015342471,45.159714,0.8508965,6122.574,2014.3044,0.00015342471,0.5522544980049133,1.0279994271695614,1.0997693005483598,1.181124802706423,42.19990729397006,3.7651243,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,1.9157715,32.99,74.64,2025-09-16 00:30:00+05:30,1
2025-09-15 20:00:00,299.3164,297.4121,297.70312,297.4651,93525.81,100548.75,-0.942684,-1.1283083,4.3624105,0.7667858,0.0004794905,0.0002869137,0.00021301731,46.35852,0.9085419,6122.574,1778.1731,0.00021301731,0.7667858004570007,1.7408844828605652,1.8011546346824616,1.4702832126082106,39.87823059166124,4.3624105,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,1.9042969,32.99,74.64,2025-09-16 01:30:00+05:30,1
2025-09-15 21:00:00,298.9624,296.94653,297.5271,297.29272,93516.25,100539.31,-1.0989151,-0.91293424,3.854209,0.2561272,9.742148e-05,0.00015898242,7.11412e-05,45.579605,0.62865955,6122.574,1506.252,7.11412e-05,0.2561272084712982,1.5751675069332125,2.052247731713578,1.4286578773465937,50.28156788684373,3.854209,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,2.0158691,32.99,74.64,2025-09-16 02:30:00+05:30,1
2025-09-15 22:00:00,298.96606,297.4077,297.36304,297.13794,93448.5,100454.375,-0.9098133,-0.904117,2.8672495,0.12854402,3.579093e-05,9.262914e-05,3.5702426e-05,42.772034,0.41664344,6122.574,881.4868,3.5702426e-05,0.1285440176725387,1.1514570266008377,2.179456453770399,1.282648721066124,45.17992570679627,2.8672495,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,1.5583496,32.99,74.64,2025-09-16 03:30:00+05:30,1
2025-09-15 23:00:00,298.80493,297.24512,297.20093,296.94116,93424.5,100424.19,-0.78379947,-0.9686755,3.0571413,0.069342405,2.6614449e-05,4.272796e-05,1.9281331e-05,42.44963,0.3307358,6122.574,719.39966,1.9281331e-05,0.0693424046039581,0.4540136307477951,2.1948981136083603,1.246063329608506,38.977899091183644,3.0571413,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,1.5598145,32.99,74.64,2025-09-16 04:30:00+05:30,1
2025-09-16 00:00:00,299.1067,296.8667,297.01367,296.88696,93468.5,100468.375,-0.61340666,-1.2507496,2.9119139,0.043344624,1.0192935e-05,3.3018165e-05,1.2004705e-05,41.311127,0.3176276,6122.574,511.90625,1.2004705e-05,0.0433446243405342,0.2412310466170311,1.816398553550244,1.3930693666161829,26.12477451289544,2.9119139,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,2.2399902,32.99,74.64,2025-09-16 05:30:00+05:30,1
2025-09-16 01:00:00,298.97754,296.5769,296.99048,296.74414,93462.875,100460.44,-0.35956472,-0.7707681,2.755643,0.0036072452,2.8627674e-06,7.4447775e-07,1.1355041e-06,39.906647,0.3190884,6122.574,429.57397,1.1355041e-06,0.0036072451621294,0.1162942741066217,1.2677513007074594,0.8505117648861551,25.009136880416747,2.755643,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,2.4006348,32.99,74.64,2025-09-16 06:30:00+05:30,1
2025-09-16 02:00:00,299.99902,296.38184,297.78345,296.70264,93557.69,100562.06,-0.4378342,-0.4364314,2.5155306,1.9190604e-05,0.0,1.9190605e-08,9.5953006e-09,38.539673,0.24616015,6122.574,387.49365,9.5953006e-09,1.9190603779861704e-05,0.0469710601064434,0.5009846908542386,0.6181999380104144,45.09193336790929,2.5155306,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,3.6171875,32.99,74.64,2025-09-16 07:30:00+05:30,1
2025-09-16 03:00:00,300.75464,296.30762,299.37622,298.00635,93583.625,100590.375,-0.5544064,0.26823372,2.6221972,0.0,0.0,0.0,0.0,37.667313,0.15181708,6122.574,528.5459,0.0,0.0,0.0036264357659092,0.2448574823829403,0.6158861810482856,115.818693518957,2.6221972,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,4.4470215,32.99,74.64,2025-09-16 08:30:00+05:30,1
2025-09-16 04:00:00,301.26416,296.63184,300.54492,299.69067,93633.19,100637.06,-0.18332487,1.1756344,3.2506084,0.0,0.0,0.0,0.0,37.65915,0.13157898,6122.574,884.7656,0.0,0.0,1.9190603779861704e-05,0.1163134647104016,1.1898420964282028,171.13684908066114,3.2506084,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,4.632324,32.99,74.64,2025-09-16 09:30:00+05:30,1
2025-09-16 05:00:00,303.66504,297.1482,301.3545,300.68262,93685.19,100686.81,0.4103433,2.0113735,6.2013073,0.0,3.2411697e-07,0.0,0.0,38.04071,0.18548656,6122.574,1523.9812,0.0,0.0,0.0,0.0469710601064434,2.05280419224047,191.53076188388576,6.2013073,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,6.5168457,32.99,74.64,2025-09-16 10:30:00+05:30,1
2025-09-16 06:00:00,304.18823,298.0686,301.76904,301.47266,93642.31,100636.5,0.83632576,2.5082235,7.1291256,0.046696573,2.5866873e-05,2.0801046e-05,1.2927835e-05,39.17926,0.26531988,6122.574,2240.8984,1.2927835e-05,0.0466965734958648,0.0466965734958648,0.0503230092617741,2.643979213096196,198.44011415060749,7.1291256,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,6.119629,32.99,74.64,2025-09-16 11:30:00+05:30,1
2025-09-16 07:00:00,303.7058,297.64062,302.32275,302.04272,93647.125,100639.06,1.0829306,2.0880852,7.1384077,0.2549314,0.00020626518,4.8618575e-05,7.07592e-05,41.223724,0.5796026,6122.574,2647.3115,7.07592e-05,0.2549313902854919,0.3016279637813568,0.3016471543851367,2.3521986107834665,207.41232701803497,7.1384077,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,6.0651855,32.99,74.64,2025-09-16 12:30:00+05:30,1
2025-09-16 08:00:00,305.0398,297.71704,302.53662,302.31714,93592.44,100581.44,1.7838526,0.77844065,7.171094,0.33176947,0.00031069177,2.0419873e-05,9.201202e-05,43.613327,0.6391564,6122.574,2357.1782,9.201202e-05,0.3317694664001465,0.6333974301815033,0.6333974301815033,1.946304156458936,246.4244234632801,7.171094,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,7.322754,32.99,74.64,2025-09-16 13:30:00+05:30,1
2025-09-16 09:00:00,304.82446,298.2417,302.4104,301.63037,93530.5,100509.875,1.8446493,1.4065571,7.1978645,0.45890546,0.00026577828,0.0001929079,0.0001275236,43.30095,0.46575052,6122.574,2558.4653,0.0001275236,0.4589054584503174,1.0456063151359558,1.092302888631821,2.319727122527877,232.6742442070108,7.1978645,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,6.5827637,32.99,74.64,2025-09-16 14:30:00+05:30,1
2025-09-16 10:00:00,303.96143,298.27026,302.18994,301.95605,93448.81,100426.375,1.3672943,0.36391616,5.4769573,0.31717867,0.00015134538,0.00016574764,8.817935e-05,44.523163,0.4309742,6122.574,2229.228,8.817935e-05,0.3171786665916443,1.1078535914421082,1.409481555223465,1.4148952982005254,255.0958021059569,5.4769573,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,5.691162,32.99,74.64,2025-09-16 15:30:00+05:30,1
2025-09-16 11:00:00,303.0962,297.6079,301.9558,301.06787,93452.375,100441.125,1.311966,0.036553744,5.0028048,2.0476058,0.0019703032,7.71788e-05,0.0005687678,44.33017,0.7314011,6122.574,1988.6252,0.0005687678,2.0476057529449463,2.823689877986908,3.457087308168412,1.3124750703115895,268.4040488297661,5.0028048,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,5.4882812,32.99,74.64,2025-09-16 16:30:00+05:30,1
2025-09-16 12:00:00,302.94263,296.6223,300.63208,300.16846,93463.875,100455.31,0.786057,-0.70026505,4.5892143,0.3561359,0.00035600225,0.0,9.899496e-05,42.94342,0.47192496,6122.574,1928.4822,9.899496e-05,0.3561359047889709,2.720920324325561,3.766526639461517,1.052737735698719,311.6964977286425,4.5892143,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,6.3203125,32.99,74.64,2025-09-16 17:30:00+05:30,1
2025-09-16 13:00:00,302.35156,297.53198,300.0652,299.38867,93411.25,100398.75,0.13060749,-0.7164088,3.8553343,0.058485936,5.821888e-05,0.0,1.6223828e-05,40.899933,0.1693238,6122.574,1782.6079,1.6223828e-05,0.0584859363734722,2.462227594107389,3.5700811855494976,0.7282169103516551,349.6679559681518,3.8553343,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,4.81958,32.99,74.64,2025-09-16 18:30:00+05:30,1
2025-09-16 14:00:00,300.90454,296.2495,299.24512,298.74512,93443.875,100433.125,-0.5120867,-0.37490147,2.4939184,0.00091529306,0.0,9.1529307e-07,2.2882324e-07,40.34262,0.13692039,6122.574,1658.6145,2.2882324e-07,0.0009152930579148,0.415537134220358,3.239227012207266,0.6346525761262632,53.79193727729256,2.4939184,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,4.6550293,32.99,74.64,2025-09-16 19:30:00+05:30,1
2025-09-16 15:00:00,299.9309,296.2578,298.8059,298.04517,93516.875,100510.44,-0.7657776,-0.20530325,2.3889103,0.00026705908,0.0,2.6705908e-07,1.3352951e-07,40.323242,0.17627722,6122.574,1625.8113,1.3352951e-07,0.0002670590765774,0.0596682885079644,2.780588612833526,0.7928207485251402,74.99205851112839,2.3889103,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,3.6730957,32.99,74.64,2025-09-16 20:30:00+05:30,1
2025-09-16 16:00:00,299.8772,296.28296,297.77783,297.1936,93583.06,100582.875,-1.0429182,-0.4540617,2.3659744,0.0,0.0,0.0,0.0,40.166504,0.12125987,6122.574,1669.8467,0.0,0.0,0.0011823521344922,2.4634099462418817,1.1374754496075563,66.47284090426541,2.3659744,,301.4747619628906,303.9283752441406,298.06934,305.0398,76.34769439697266,69.43044535319011,65.25978088378906,91.12103271484376,3.5942383,32.99,74.64,2025-09-16 21:30:00+05:30,1
